N(059L,Champion 7GCBC Citabria,274-70,,,,,,,,
N4526H,Mooney M.20J-201,24-0791,,,,,,,,
N4526J,PA.28R Cherokee Arrow 180,28R-30384,,,,,,,,
N4526K,Navion A,NAV-4-1526,,,,,,,,
N4526L,Gulfstream-American AA.5B Tiger,1129,,,,,,,,
N4526M,PA.11 Cub Special,Nov-31,,,,,,,,
N4526N,Gulfstream-American AA.5B  Tiger,1130,,,,,,,,
N4526Q,Cessna 402A,0026,,,,,,,,
N4526R,PA.28 Cherokee 140,28-21229,,,,,,,,
N4526S,Beech A.36 Bonanza,E-729,,,,,,,,
N4526T,PA.28R  Cherokee Arrow 200B,28R-7235078,,,,,,,,
N4526U,Cessna 150D,60526,,,,,,,,
N4526V,Beech 35 Bonanza,D-1349,,,,,,,,
N4526W,Canard C.3A,01,,,,,,,,
N4526X,PA.28 Cruiser 140,28-7625049,,,,,,,,
N4526Y,PA.25 Pawnee 235,25-4176,,,,,,,,
N4526Z,PA.22 Colt 108,22-8029,,,,,,,,
N4527,Bensen B.8M,A-8745,,,,,,,,
N45270,Cessna 150M,76815,,,,,,,,
N45271,Cessna 150M,76816,,,,,,,,
N45272,Naval Aircraft Factory N3N-3,4409,,,,,,,,
N45273,Naval Aircraft Factory N3N-3,2793,,,,,,,,
N45274,Cessna 150M,76817,,,,,,,,
N45275,Cessan 150M,76818,,,,,,,,
N45276,Cessna 150M,76819,,,,,,,,
N45277,Cessna 177RG Cardinal,1100,,,,,,,,
N45278,Gulfstream-American AA.5B Tiger,1138,,,,,,,,
N45279,Naval Aircraft Factory N3N-3,2985,,,,,,,,
N4527A,PA.22 150,22-3835,,,,,,,,
N4527B,Cessna 180 Skywagon,31426,,,,,,,,
N4527C,Gulfstream-American AA.5B Tiger,1096,,,,,,,,
N4527D,Beech G.35 Bonanza,D-4662,,,,,,,,
N4527E,Aero Commander 680T Turbo Commander,1622-52,,,,,,,,
N4527F,PA.28 Archer 181-II,28-7790041,,,,,,,,
N4527H,PA.15 Vagabond,15-300,,,,,,,,
N4527J,PA.28R Cherokee Arrow 180,28R-30385,,,,,,,,
N4527K,Navion A,NAV-4-1527,,,,,,,,
N4527L,Gulfstream-American AA.5B Tiger,1133,,,,,,,,
N4527M,Beech F.33A Bonanza,CE-768,,,,,,,,
N4527N,Gulfstream-American AA.5B Tiger,1134,,,,,,,,
N4527P,PA.23 Aztec 250,27-31,,,,,,,,
N4527R,PA.28 Cherokee 140,28-21230,,,,,,,,
N4527S,Beech F.33A Bonanza,CE-599,,,,,,,,
N4527T,PA.28R Cherokee Arrow 200B,28R-7235079,,,,,,,,
N4527U,Cessna 150D,60527,,,,,,,,
N4527V,Gulfstream-American AA.5B Tiger,1137,,,,,,,,
N4527W,Boeing 737-247,20131,,,,,,,,
N4527X,PA.28 Warrior 151,28-7615024,,,,,,,,
N4527Y,PA.25 Pawnee 235,25-4177,,,,,,,,
N4527Z,PA.22 Colt 108,22-8030,,,,,,,,
N45280,Naval Aircraft Factory N3N-3,2827,,,,,,,,
N45281,Cessna 150M,76822,,,,,,,,
N45283,Naval Aircraft Factory N3N-3,2623,,,,,,,,
N45284,Cessna 150M,76823,,,,,,,,
N45285,Cessna 150M,76824,,,,,,,,
N45286,Gulfstream-American AA.5B Tiger,1143,,,,,,,,
N45287,Naval Aircraft Factory N3N-3,2999,,,,,,,,
N45288,Cessna 150M,76825,,,,,,,,
N4528A,PA.22 150,22-3836,,,,,,,,
N4528B,Cessna 180 Skywagon,31427,,,,,,,,
N4528C,Cessna 170B,25472,,,,,,,,
N4528D,Beech G.35 Bonanza,D-4697,,,,,,,,
N4528F,PA.28R Cherokee Arrow 200-II,28R-7635414,,,,,,,,
N4528H,PA.15 Vagabond,15-301,,,,,,,,
N4528J,Cessna T.188C Husky,03744T,,,,,,,,
N4528K,Ryan Navion,NAV-4-1528,,,,,,,,
N4528L,Gulfstream-American AA.5B Tiger,1139,,,,,,,,
N4528M,PA.11 Cub Special,Nov-32,,,,,,,,
N4528N,Gulfstream-American AA.5B Tiger,1141,,,,,,,,
N4528P,PA.23 Aztec 250,27-32,,,,,,,,
N4528Q,Teratorn Tierra II,1247024841,,,,,,,,
N4528R,PA.28 Cherokee 140,28-21231,,,,,,,,
N4528S,Beech V.35B Bonanza,D-9799,,,,,,,,
N4528T,PA.32 Cherokee Six 300E,32-7240084,,,,,,,,
N4528U,Cessna 150D,60528,,,,,,,,
N4528V,Beech 35 Bonanza,D-1352,,,,,,,,
N4528W,Boeing 737-247,20132,,,,,,,,
N4528X,PA.28 Archer 181-II,28-7690030,,,,,,,,
N4528Z,PA.22 Colt 108,22-8031,,,,,,,,
N4529,Grumman-Schweizer G.164A Super Ag-Cat,1051,,,,,,,,
N45291,Cessna 150M,76827,,,,,,,,
N45294,Cessna 150M,76828,,,,,,,,
N45295,Cessna 150M,76829,,,,,,,,
N45296,Naval Aircraft Factory N3N-3,2878,,,,,,,,
N45297,Air Tractor AT.401 Air Tractor,401-0760,,,,,,,,
N45298,Naval Aircraft Factory N3N-3,1808,,,,,,,,
N45299,Naval Aircraft Factory N3N-3,4445,,,,,,,,
N4529A,PA.22 150,22-3838,,,,,,,,
N4529B,Gulfstream-American AA.5B Tiger,1144,,,,,,,,
N4529C,Cessna 170B,25473,,,,,,,,
N4529D,Gulfstream-American AA.5B Tiger,1145,,,,,,,,
N4529E,Aeronca 7DC Champion,7DC-136,,,,,,,,
N4529F,Cessna 150G,66919,,,,,,,,
N4529H,PA.15 Vagabond,15-303,,,,,,,,
N4529J,Eipper Quicksilver MX II,1615,,,,,,,,
N4529K,Navion A,NAV-4-1529,,,,,,,,
N4529L,Gulfstream-American AA.5B Tiger,1147,,,,,,,,
N4529M,Beech V.35B Bonanza,D-10115,,,,,,,,
N4529N,Gulfstream-American AA.5B Tiger,1148,,,,,,,,
N4529P,PA.23 Aztec 250,27-33,,,,,,,,
N4529Q,PA.28 Archer 181-II,28-7790475,,,,,,,,
N4529R,PA.28 Cherokee 140,28-21232,,,,,,,,
N4529S,Beech F.33A Bonanza,CE-600,,,,,,,,
N4529U,Cessna 150D,60529,,,,,,,,
N4529V,Beech 35 Bonanza,D-1353,,,,,,,,
N4529W,Boeing 737-247,20785,,,,,,,,
N4529X,PA.32 Cherokee Six 300,32-7640032,,,,,,,,
N4529Y,Gulfstream-American AA.5B Tiger,1150,,,,,,,,
N4529Z,PA.22 Colt 108,22-8032,,,,,,,,
N452B,PA.22 150,22-2506,,,,,,,,
N452BH (C),PA.32 Cherokee Six 300,32-7440068,,,,,,,,
N452BN,Boeing 727-227,21366,,,,,,,,
N452CC,Beech E.18S 9700,BA-431,,,,,,,,
N452DA,Boeing 727-232,20634,,,,,,,,
N452DF (C),Grumman S2F-1 Tracker,204,,,,,,,,
N452DW,Cessna 172 Skyhawk,36690,,,,,,,,
N452GA,Convair 240-27,283,,,,,,,,
N452GS,PA.31P Pressurised Navajo 425,31P-7400181,,,,,,,,
N452J,Taylor TH.1 Monoplane,100,,,,,,,,
N452MA,Mitsubishi Mu.2B 60,1533SA,,,,,,,,
N452N,Curtiss-Wright Travel Air 6B,6B-2040,,,,,,,,
N452PA,Boeing 707-321C,19274,,,,,,,,
N452SC,Beech V.35B Bonanza,D-9771,,,,,,,,
N452VS,PA.28 Fliteliner 140,28-7125246,,,,,,,,
N452Y,Franklin PS.2 Glider,113,,,,,,,,
N453,PA.28 Cherokee 235B,28-10733,,,,,,,,
N4530,Grumman-Schweizer G.164A Super Ag-Cat,1052,,,,,,,,
N45300,Naval Aircraft Factory N3N-3,2691,,,,,,,,
N45301,Cessna 150M,76831,,,,,,,,
N45302,Cessna 150M,76832,,,,,,,,
N45303,Head Balloons Ax.8.88,154,,,,,,,,
N45304,Gulfstream-American AA.5B Tiger,1158,,,,,,,,
N45305,Naval Aircraft Factory N3N-3,1918,,,,,,,,
N45306,Naval Aircraft Factory N3N-3,1998,,,,,,,,
N45307,Naval Aircraft Factory N3N-3,2974,,,,,,,,
N45308,Cessna 150M,76833,,,,,,,,
N45309,Lockheed SP.2H Neptune   8.11.83,7180  Ex Bu145915,,,,,,,,
N4530A,PA.22 150,22-3839,,,,,,,,
N4530B,Cessna 1880 Skywagon,31429,,,,,,,,
N4530C,Cessna 170B,25474,,,,,,,,
N4530D,Gulfstream-American AA.5B Tiger,1153,,,,,,,,
N4530E,Cessna 172N Skyhawk,71621,,,,,,,,
N4530F,Cessna 185E Skywagon,1015,,,,,,,,
N4530H,PA.15 Vagabond,15-302,,,,,,,,
N4530J,PA.28R Cherokee Arrow 180,28R-30388,,,,,,,,
N4530K,Ryan Navion A,NAV-4-1530,,,,,,,,
N4530L,Gulfstream-American AA.5B Tiger,1154,,,,,,,,
N4530M,Beech 95.58 Baron,TH-913,,,,,,,,
N4530N,Gulfstream-American AA.5B Tiger,1155,,,,,,,,
N4530P,PA.23 Aztec 250,27-34,,,,,,,,
N4530Q,Cessna 402A,0030,,,,,,,,
N4530R,PA.28 Cherokee 140,28-21233,,,,,,,,
N4530S,Gulfstream-American AA.5B Tiger,1156,,,,,,,,
N4530T,PA.28 Cherokee 140E,28-7225181,,,,,,,,
N4530U,Cessna 150D,60530,,,,,,,,
N4530V,Bee Aviation Honey Bee,D-1356SV-106,,,,,,,,
N4530W,QAC Quickie,1,,,,,,,,
N4530X,PA.34 Seneca 200T-II,34-7670065,,,,,,,,
N4530Y,PA.25 Pawnee 235,25-4143,,,,,,,,
N4530Z,PA.22 Colt 108,22-8035,,,,,,,,
N4531,Bensen B.8M,01,,,,,,,,
N45310,Taylorcraft DCO.65,L-5762,,,,,,,,
N45311,Taylorcraft DCO.65,5763,,,,,,,,
N45312,Cessna 177RG Cardinal,1102,,,,,,,,
N45313,Air Tractor AT.502,502-0103,,,,,,,,
N45314,Cessna 177RG Cardinal,1104,,,,,,,,
N45315,Gulfstream-American AA.5B Tiger,1167,,,,,,,,
N45316,Cessna 150M,76838,,,,,,,,
N45317,Cessna 150M,76839,,,,,,,,
N45319,Gulfstream-American AA.5B Tiger,1168,,,,,,,,
N4531A,PA.22 150,22-3840,,,,,,,,
N4531B,Gulfstream-American AA.5B Tiger,1159,,,,,,,,
N4531C,Cessna 170B,25475,,,,,,,,
N4531D,Beech G.35 Bonanza,D-4688,,,,,,,,
N4531E,Aeronca S.7CCM,7CCM-118,,,,,,,,
N4531F,PA.28R Cherokee Arrow 200-II,28R-7635415,,,,,,,,
N4531H,PA.15 Vagabond,15-305,,,,,,,,
N4531J,PA.28R Cherokee Arrow 180,28R-30389,,,,,,,,
N4531L,Teratorn Tierra II,1,,,,,,,,
N4531N,Gulfstream-American AA.5B Tiger,1162,,,,,,,,
N4531P,PA.23 Aztec 250,27-35,,,,,,,,
N4531Q,Cessna 402A,0031,,,,,,,,
N4531R,Gulfstream-American AA.5B Tiger,1163,,,,,,,,
N4531S,Gulfstream-American AA.5B Tiger,1164,,,,,,,,
N4531T,PA.28R Cherokee Arrow 200B,28R-7235081,,,,,,,,
N4531U,Cessna 150D,60531,,,,,,,,
N4531V,Gulfstream-American AA.5B Tiger,1166,,,,,,,,
N4531W,Rockwell Commander 112TC,13040,,,,,,,,
N4531Y,Rand Robinson KR.2,KR2-3345,,,,,,,,
N4531Z,PA.22 Colt 108,22-8036,,,,,,,,
N4532,Bowers Fly Baby 1A,1,,,,,,,,
N45320,Gulfstream-American AA.5B Tiger,1178,,,,,,,,
N45321,Aeronca O.58B Grasshopper,12213,,,,,,,,
N45322,Gulfstream-American AA.5B Tiger,1180,,,,,,,,
N45323,Naval Aircraft Factory N3N-3,2972,,,,,,,,
N45324,Cessna 150M,76842,,,,,,,,
N45325,Cessna 150M,76843,,,,,,,,
N45326,Cessna 150M,76844,,,,,,,,
N45327,Cessna 150M,76845,,,,,,,,
N45328,Cessna 150M,76846,,,,,,,,
N45329,Cessna 150M,76847,,,,,,,,
N4532A,PA.22 150,22-3841,,,,,,,,
N4532B,Gulfstream-American AA.5B Tiger,1169,,,,,,,,
N4532C,Cessna 170B,25476,,,,,,,,
N4532D,Beech G.35 Bonanza,D-4865,,,,,,,,
N4532E,Aeronca 7DC Champion,7DC-138,,,,,,,,
N4532H,Mooney M.20J-201,24-0792,,,,,,,,
N4532J,PA.28R Cherokee Arrow 180,28R-30390,,,,,,,,
N4532K,Gulfstream-American AA.5B Tiger,1171,,,,,,,,
N4532L,Eipper Quicksilver MX II,1187,,,,,,,,
N4532M,PA.11 Cub Special,Nov-36,,,,,,,,
N4532N,Gulfstream-American AA.5B Tiger,1173,,,,,,,,
N4532P,Gulfstream-American AA.5B Tiger,1175,,,,,,,,
N4532Q,Cessna 402A,0032,,,,,,,,
N4532R,PA.28 Cherokee 140,28-21236,,,,,,,,
N4532S,Beech F.33A Bonanza,CE-598,,,,,,,,
N4532T,PA.34 Seneca 200,34-7250126,,,,,,,,
N4532U,Gulfstream-American AA.5B Tiger,1176,,,,,,,,
N4532V,Eipper Quicksilver MX II,1570,,,,,,,,
N4532W,Rockwell Commander 112TC,13041,,,,,,,,
N4532X,PA.28 Warrior 151,28-7615025,,,,,,,,
N4532Y,PA.25 Pawnee 235,25-4160,,,,,,,,
N4532Z,PA.22 Colt 108,22-8037,,,,,,,,
N4533,Schreder HP.16,1,,,,,,,,
N45330,Cessna 150M,76848,,,,,,,,
N45332,Air Tractor AT.401 Air Tractor,401-0772,,,,,,,,
N45333,Grumman-American AA.5B Tiger,1260,,,,,,,,
N45334,Cessna 150M,76851,,,,,,,,
N45335,Cessna 150M,76852,,,,,,,,
N45336,Cessna 177RG Cardinal,1107,,,,,,,,
N45338,Douglas DC.3 G.202A,11778,,,,,,,,
N45339,Cessna 150M,76855,,,,,,,,
N4533A,PA.22 150,22-3842,,,,,,,,
N4533B,Cessna 180 Skywagon,31432,,,,,,,,
N4533C,Cessna 170B,25477,,,,,,,,
N4533D,Beech G.35 Bonanza,D-4742,,,,,,,,
N4533E,Aeronca 7DC Champion,7DC-139,,,,,,,,
N4533F,Gulfstream-American AA.5B Tiger,1181,,,,,,,,
N4533J,Cessna T.188C Husky,03745T,,,,,,,,
N4533K,Ryan Navion,NAV-4-1533,,,,,,,,
N4533L,Rotec Rally 3,25437,,,,,,,,
N4533M,PA.11 Cub Special,Nov-38,,,,,,,,
N4533N,Teratorn Tierra II,3271,,,,,,,,
N4533P,Gulfstream-American AA.5B Tiger,115,,,,,,,,
N4533Q,Gulfstream-American AA.5B Tiger,1186,,,,,,,,
N4533R,PA.28 Cherokee 140,28-21237,,,,,,,,
N4533S,Beech F.33A Bonanza,CE-612,,,,,,,,
N4533T,Teratorn Tierra II,4631-BAT,,,,,,,,
N4533U,Gulfstream-American AA.5B Tiger,1189,,,,,,,,
N4533V,Beech 35 Bonanza,D-1359,,,,,,,,
N4533W,Rockwell Commander 112TC,13042,,,,,,,,
N4533X,PA.28 Archer 181-II,28-7690031,,,,,,,,
N4533Y,PA.25 Pawnee 235,25-4170,,,,,,,,
N4533Z,PA.22 Colt 108,22-8038,,,,,,,,
N4534,Waco GXE,1381,,,,,,,,
N45340,Cessna 150M,76856,,,,,,,,
N45341,Cessna 150M,76857,,,,,,,,
N45342,Cessna 150M,76858,,,,,,,,
N45343,Grumman-American AA.5B Tiger,1265,,,,,,,,
N45344,Grumman-American AA.5B Tiger,1266,,,,,,,,
N45346,Douglas C.54E Skymaster,27350  Ex 44-9124,,,,,,,,
N45347,Cessna 150M,76860,,,,,,,,
N45348,Cessna 150M,76861,,,,,,,,
N45349,Cessna 177RG Cardinal,1109,,,,,,,,
N4534A,PA.22 150,22-3843,,,,,,,,
N4534B,Cessna 180 Skywagon,31433,,,,,,,,
N4534C,Cessna 170B,25478,,,,,,,,
N4534D,Grumman-American AA.5B Tiger,1262,,,,,,,,
N4534E,Cessna 172N Skyhawk,71622,,,,,,,,
N4534F,Cessna 185E Skywagon,1019,,,,,,,,
N4534H,PA.15 Vagabond,15-307,,,,,,,,
N4534J,PA.28R Cherokee Arrow 180,28R-30393,,,,,,,,
N4534K,Ryan Navion,NAV-4-1534,,,,,,,,
N4534L,Grumman-American AA.5B Tiger,1263,,,,,,,,
N4534M,PA.11 Cub Special,Nov-37,,,,,,,,
N4534N,Boeing 75 Stearman,75-3347,,,,,,,,
N4534P,PA.23 Aztec 250,27-38,,,,,,,,
N4534Q,Teratorn Tierra,3273,,,,,,,,
N4534R,PA.28 Cherokee 140,28-21238,,,,,,,,
N4534S,Beech A.36 Bonanza,E-743,,,,,,,,
N4534T,PA.34 Seneca 200,34-7250127,,,,,,,,
N4534U,Cessna 150D,60534,,,,,,,,
N4534V,Grumman-American AA.5B Tiger,1264,,,,,,,,
N4534W,Rockwell Commander 112TC,13043,,,,,,,,
N4534X,PA.28R Cherokee Arrow 200-II,28R-7635071,,,,,,,,
N4534Y,PA.25 Pawnee 235,25-4149,,,,,,,,
N4534Z,PA.22 Colt 108,22-8039,,,,,,,,
N4535,Cassutt 3M Racer,J-1,,,,,,,,
N45350,Cessna 150M,76863,,,,,,,,
N45351,Cessna 150M,76864,,,,,,,,
N45352,Cessna 150M,76865,,,,,,,,
N45353,Cessna 150M,76866,,,,,,,,
N45354,Cessna 177RG Cardinal,1110,,,,,,,,
N45355,Cessna 150M,76868,,,,,,,,
N45357,Cessna 177RG Cardinal,1111,,,,,,,,
N45358,Cessna 150M,76871,,,,,,,,
N45359,Cessna 177RG Cardinal,1112,,,,,,,,
N4535A,PA.22 150,22-3844,,,,,,,,
N4535B,Cessna 180 Skywagon,31434,,,,,,,,
N4535C,Cessna 170B,25479,,,,,,,,
N4535D,Grumman-American AA.5B Tiger,1267,,,,,,,,
N4535E,Aeronca 11CC Super Chief,11CC-243,,,,,,,,
N4535F,Cessna 185E Skywagon,1021,,,,,,,,
N4535H,Mooney M.20J-201,24-0793,,,,,,,,
N4535J,PA.28R Cherokee Arrow 180,28R-30394,,,,,,,,
N4535L,Grumman-American AA.5B Tiger,1269,,,,,,,,
N4535M,PA.11 Cub Special,Nov-39,,,,,,,,
N4535N,Grumman-American AA.5B Tiger,1270,,,,,,,,
N4535P,Grumman-American AA.5B Tiger,1271,,,,,,,,
N4535Q,Cessna 402A,0035,,,,,,,,
N4535R,PA.28 Cherokee 140,28-21239,,,,,,,,
N4535S,Beech B.60 Duke,P-384,,,,,,,,
N4535T,PA.28 Cherokee 180F,28-7105222,,,,,,,,
N4535U,Cessna 150D,60535,,,,,,,,
N4535V,Grumman-American AA.5B Tiger,1272,,,,,,,,
N4535W,Rockwell Commander 112TC,13044,,,,,,,,
N4535X,PA.28R Cherokee Arrow 200-II,28R-7635072,,,,,,,,
N4535Y,Grumman-American AA.5B Tiger,1274,,,,,,,,
N4535Z,Grumman-American AA.5B Tiger,1275,,,,,,,,
N4536,Grumman-Schweizer G.164A Super Ag-Cat,1053,,,,,,,,
N45361,Cessna 150M,76874,,,,,,,,
N45362,Grumman-American AA.5B Tiger,1287,,,,,,,,
N45363,Air Tractor AT.402 Turbo Air Tractor,402-0774,,,,,,,,
N45364,Cessna 150M,76876,,,,,,,,
N45365,Cessna 150M,76877,,,,,,,,
N45366,Douglas DC.3,11757,,,,,,,,
N45367,Cessna 177RG Cardinal,1113,,,,,,,,
N45368,Air Tractor AT.401 Air Tractor,401-0775,,,,,,,,
N45369,Cessna 177RG Cardinal,1114,,,,,,,,
N4536A,PA.22 150,22-3845,,,,,,,,
N4536B,Grumman-American AA.5B Tiger,1276,,,,,,,,
N4536C,Grumman-American AA.5B Tiger,1277,,,,,,,,
N4536D,Grumman-American AA.5B Tiger,1279,,,,,,,,
N4536E,Aeronca 7DC Champion,7DC-140,,,,,,,,
N4536F,PA.32R Lance 300,32R-7680457,,,,,,,,
N4536H,Mooney M.20J-201,24-0794,,,,,,,,
N4536J,PA.28R Cherokee Arrow 180,28R-30395,,,,,,,,
N4536K,Ryan Navion,NAV-4-1536,,,,,,,,
N4536L,Grumman-American AA.5B Tiger,1280,,,,,,,,
N4536M,PA.11 Cub Special,Nov-40,,,,,,,,
N4536N,Boeing E.75 Stearman,75-1278,,,,,,,,
N4536P,Grumman-American AA.5B Tiger,1281,,,,,,,,
N4536Q,Grumman-American AA.5B Tiger,1282,,,,,,,,
N4536R,PA.28 Cherokee 140,28-21240,,,,,,,,
N4536S,Beech 95.58 Baron,TH-739,,,,,,,,
N4536T,Grumman-American AA.5B Tiger,1284,,,,,,,,
N4536U,Grumman-American AA.5B Tiger,1285,,,,,,,,
N4536V,Grumman-American AA.5B Tiger,1286,,,,,,,,
N4536W,Rockwell Commander 112TC,13046,,,,,,,,
N4536X,PA.32 Cherokee Six 260,32-7600003,,,,,,,,
N4536Y,Teratorn Tierra,3446415,,,,,,,,
N4536Z,PA.22 Colt 108,22-8041,,,,,,,,
N4537,Pitts S.1 Special,447H,,,,,,,,
N45370,Cessna 150M,76880,,,,,,,,
N45371,Cessna 177RG Cardinal,1115,,,,,,,,
N45372,Cessna 150M,76882,,,,,,,,
N45373,Cessna 177RG Cardinal,1116,,,,,,,,
N45374,Cessna 150M,76884,,,,,,,,
N45375,Cessna 150M,76885,,,,,,,,
N45376,Cessna 150M,76886,,,,,,,,
N45377,Cessna 150M,76887,,,,,,,,
N45378,Cessna 150M,76888,,,,,,,,
N45379,Air Tractor AT.502,502-0111,,,,,,,,
N4537A,PA.22 150,22-3846,,,,,,,,
N4537B,Cessna 180 Skywagon,31436,,,,,,,,
N4537C,Cessna 170B,25481,,,,,,,,
N4537D,Beech G.35 Bonanza,D-4751,,,,,,,,
N4537E,Aeronca 7DC Champion,7DC-141,,,,,,,,
N4537F,PA.32R Lance 300,32R-7680458,,,,,,,,
N4537H,PA.15 Vagabond,15-311,,,,,,,,
N4537J,PA.28R Cherokee Arrow 180,28R-30396,,,,,,,,
N4537K,Ryan Navion,NAV-4-1537,,,,,,,,
N4537L,Grumman-American AA.5B Tiger,1288,,,,,,,,
N4537M,Beech 95.B55 Baron,TC-2234,,,,,,,,
N4537N,Grumman-American AA.5B Tiger,1289,,,,,,,,
N4537P,PA.23 Aztec 250,27-41,,,,,,,,
N4537Q,Cessna 402B,0343,,,,,,,,
N4537R,PA.28 Cherokee 140,28-21241,,,,,,,,
N4537T,PA.28 Cherokee 180F,28-7105229,,,,,,,,
N4537U,Teratorn Tierra II,3450295,,,,,,,,
N4537V,Grumman-American AA.5B Tiger,1291,,,,,,,,
N4537W,Rockwell Commander 112TC,13047,,,,,,,,
N4537Y,Grumman-American AA.5B Tiger,1292,,,,,,,,
N4537Z,PA.22 Colt 108,22-8042,,,,,,,,
N4538,Bensen B.8M,35412,,,,,,,,
N45380,Cessna 150M,76889,,,,,,,,
N45381,Cessna 150M,76890,,,,,,,,
N45382,Cessna 150M,76891,,,,,,,,
N45383,Air Tractor AT.502,502-0113,,,,,,,,
N45384,Cessna 150M,76893,,,,,,,,
N45385,Cessna 177RG Cardinal,1117,,,,,,,,
N45386,Cessna 150M,76895,,,,,,,,
N45387,Cessna 150M,76896,,,,,,,,
N45388,Grumman-American AA.5B Tiger,1297,,,,,,,,
N45389,Cessna 150M,76897,,,,,,,,
N4538A,PA.22 150,22-3847,,,,,,,,
N4538B,Cessna 180 Skywagon,31437,,,,,,,,
N4538C,Cessna 170B,25482,,,,,,,,
N4538D,Rand Robinson KR.2,1,,,,,,,,
N4538E,Cessna 172N Skyhawk,71623,,,,,,,,
N4538F,Cessna 185E Skywagon,1025,,,,,,,,
N4538H,Mooney M.20J-201,24-0795,,,,,,,,
N4538J,Ultralight Flight Phantom,276,,,,,,,,
N4538K,Cessna P.210N Pressurised Centurion,00211,,,,,,,,
N4538L,Grumman-American AA.5B Tiger,1295,,,,,,,,
N4538M,PA.11 Cub Special,Nov-42,,,,,,,,
N4538N,Grumman-American AA.5B Tiger,1296,,,,,,,,
N4538P,PA.23 Aztec 250,27-42,,,,,,,,
N4538Q,PA.28 Archer 181-II,28-7790476,,,,,,,,
N4538R,PA.28 Cherokee 140,28-21242,,,,,,,,
N4538S,Beech V.35B Bonanza,D-9800,,,,,,,,
N4538T,PA.28 Cherokee 180G,28-7205190,,,,,,,,
N4538U,Cessna 150D,60538,,,,,,,,
N4538V,Grumman-American AA.5B Tiger,1219,,,,,,,,
N4538W,Rockwell Commander 112TC,13048,,,,,,,,
N4538X,PA.28 Cruiser 140,28-7625051,,,,,,,,
N4538Y,PA.25 Pawnee 235,25-4184,,,,,,,,
N4538Z,PA.22 Colt 108,22-8043,,,,,,,,
N4539,EAA Biplane,1002,,,,,,,,
N45390,Cessna 150M,76898,,,,,,,,
N45391,Air Tractor AT.401 Air Tractor,401-0780,,,,,,,,
N45392,Cessna UC.78B Bobcat,6601  Ex 43-32663,,,,,,,,
N45393,Cessna 150M,76900,,,,,,,,
N45394,Cessna 150M,76901,,,,,,,,
N45395,Cessna 150M,76902,,,,,,,,
N45396,Cessna 150M,76903,,,,,,,,
N45397,Air Tractor AT.401 Air Tractor,401-0783,,,,,,,,
N45398,Cessan 150M,76905,,,,,,,,
N45399,Douglas DC.3A,11629,,,,,,,,
N4539A,PA.22 150,22-3848,,,,,,,,
N4539C,Grumman-American AA.5B Tiger,1298,,,,,,,,
N4539D,Grumman-American AA.5B Tiger,1299,,,,,,,,
N4539E,Cessna 172N Skyhawk,71624,,,,,,,,
N4539F,Cessna 185E Skywagon,1027,,,,,,,,
N4539H,PA.15 Vagabond,15-313,,,,,,,,
N4539K,Ryan Navion,NAV-4-1539,,,,,,,,
N4539L,Grumman-American AA.5B Tiger,1300,,,,,,,,
N4539M,PA.11 Cub Special,Nov-43,,,,,,,,
N4539N,Boeing B.75N1 Stearman,75-7542,,,,,,,,
N4539P,Grumman-American AA.5B Tiger,1301,,,,,,,,
N4539Q,Grumman-American AA.5B Tiger,1303,,,,,,,,
N4539R,PA.28 Cherokee 140,28-21244,,,,,,,,
N4539S,Grumman-American AA.5B Tiger,1304,,,,,,,,
N4539T,PA.28 Cherokee 180G,28-7205180,,,,,,,,
N4539U,Cessna 150D,60539,,,,,,,,
N4539V,Grumman-American AA.5B Tiger,1305,,,,,,,,
N4539W,Rockwell Commander 112TC,13049,,,,,,,,
N4539X,PA.28 Warrior 151,28-7615026,,,,,,,,
N4539Z,PA.22 Colt 108,22-8044,,,,,,,,
N453B,Beech 35 Bonanza,D-1469,,,,,,,,
N453BA,Beech 95.E55 Baron,TE-1060,,,,,,,,
N453BN,Boeing 727-227,21394,,,,,,,,
N453DF,Grumman S2F-1 Tracker,572,,,,,,,,
N453FA (C),Douglas DC.8.43,45601,,,,,,,,
N453FL,PA.28 Fliteliner 140,28-7125247,,,,,,,,
N453HC,PA.18S Super Cub 125,18-764,,,,,,,,
N453JT,Learjet 23,23-033,,,,,,,,
N453MA,Mitsubishi Mu.2B 60,1534SA,,,,,,,,
N453MC,Cessna 210L Centurion,59844,,,,,,,,
N453R,Cessna 310H,0048,,,,,,,,
N453SA,Swearingen SA.227TT Merlin IIIC,TT453,,,,,,,,
N453SC,Mooney M.20J-201,24-0156,,,,,,,,
N453SE,Breezy RLU.1,RLU-1,,,,,,,,
N453SR,Beech 65.B90 King Air,LJ-461,,,,,,,,
N453Y,Franklin PS.2 Glider,114,,,,,,,,
N454,Cougar 1,3805,,,,,,,,
N4540,Bensen B.8M,1,,,,,,,,
N45400,Cessna 150M,76906,,,,,,,,
N45401,Cessna 150M,76907,,,,,,,,
N45402,Luscombe 8,1929,,,,,,,,
N45403,Luscombe 8C Silvaire DeLuxe,1930,,,,,,,,
N45404,Luscombe 8A Master,1931,,,,,,,,
N45405,Luscombe 8A Master,1932,,,,,,,,
N45406,Grumman-American AA.5B Tiger,1315,,,,,,,,
N45407,Cessna 150M,76908,,,,,,,,
N45408,Cessna 150M,76909,,,,,,,,
